MSRM_DT,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,PLT_LNGTH,LEAF_LNGTH,LEAF_WDTH,STEM_THNS,SHPMN_QTY,SHPMN_AMT
2019-01-02 16:00:00,2.6,27.0,1.8,20.6,42.0,822.0840327518024,89.57461461537324,9.979574797232406,10.230893139320544,4.645580175504044,,
2019-01-02 17:00:00,1.9,31.0,1.7,22.6,82.0,744.5851521208781,86.16485568500688,9.784248591601758,9.948502865165352,4.336249444690802,,
2019-01-02 18:00:00,0.4,38.0,0.5,22.4,85.0,759.8532557760623,87.46881362811337,9.721421048500279,9.872975559508351,4.376943777639064,,
2019-01-02 19:00:00,-1.5,49.0,0.6,21.5,84.0,799.7864828151676,82.99388280641382,9.761370210276787,9.85396736727707,4.459616799150611,,
2019-01-02 20:00:00,-2.4,57.0,0.4,20.0,86.0,838.516529043417,82.70281867822165,9.749832011327872,9.82030387842507,4.50698489000602,,
2019-01-02 21:00:00,-3.1,62.0,0.5,19.4,86.0,858.870506457809,81.02202027357608,9.766303565029842,9.811379812300363,4.541068251650165,,
2019-01-02 22:00:00,-3.8,65.0,0.0,18.9,87.0,873.2363185323202,81.6031803520501,9.746797864575155,9.787200208825684,4.564338013879126,,
2019-01-02 23:00:00,-3.1,60.0,0.8,18.5,87.0,870.4104998062057,80.10252932374685,9.796363274722832,9.838001877814921,4.52537431524508,,
2019-01-03 00:00:00,-3.5,59.0,0.4,18.1,88.0,876.0539936325762,80.73968151492332,9.786929976623233,9.834664374169204,4.523080020783564,,
2019-01-03 01:00:00,-2.6,48.0,1.2,18.0,88.0,858.3810154443045,79.136959569169,9.849380714828717,9.912892937461054,4.447857310553558,,
2019-01-03 02:00:00,-3.8,56.0,1.6,17.7,88.0,879.655767921323,74.82644920957594,9.888706903270542,9.89871891246097,4.493600331274079,,
2019-01-03 03:00:00,-4.7,63.0,0.7,17.5,88.0,896.6563413927197,76.70129397866246,9.839994361256906,9.843963896248216,4.551158433685304,,
2019-01-03 04:00:00,-5.8,70.0,0.6,17.3,88.0,914.3493482347527,74.63704823140614,9.847768171925741,9.8170156295658,4.597628204035232,,
2019-01-03 05:00:00,-5.3,71.0,0.8,17.0,89.0,918.0895021861106,75.50336324220982,9.84015106023783,9.810213877761337,4.592596291204196,,
2019-01-03 06:00:00,-4.6,69.0,0.8,16.7,89.0,917.9590068336872,77.5595241239242,9.82874961099805,9.817490516889189,4.581216078736301,,
2019-01-03 07:00:00,-5.1,73.0,0.9,16.4,89.0,930.87939019012,76.20747689755517,9.840902309656963,9.808108110220276,4.606463095538086,,
2019-01-03 08:00:00,-4.2,70.0,2.1,16.3,90.0,923.7981933391911,73.59134329400295,9.896153008881,9.848489119726619,4.561152870667681,,
2019-01-03 09:00:00,-2.2,65.0,1.3,16.1,100.0,900.2666928725457,82.23197373872144,9.75578235843815,9.77095474438476,4.458949112487837,,
2019-01-03 10:00:00,0.1,48.0,1.5,21.4,53.0,833.8847412286545,84.86022291693186,9.954638705826797,10.061822748845989,4.684312627533083,,
2019-01-03 11:00:00,1.0,33.0,1.9,27.6,45.0,710.0128974558666,81.23568367036009,10.013613210577287,10.11848802527686,4.604874404148061,,
2019-01-03 12:00:00,3.1,23.0,1.9,32.1,45.0,609.0385021585389,83.98240858307165,9.96247621522933,10.094231270743057,4.503811006720055,,
2019-01-03 13:00:00,4.2,18.0,1.9,33.9,48.0,562.4560976488193,85.6869394492828,9.924419131459537,10.069332879819301,4.432904937192782,,
2019-01-03 14:00:00,4.6,12.0,2.2,31.8,45.0,592.7938555960135,86.3562975916282,9.977972041843982,10.152499582883507,4.435257552116152,,
2019-01-03 15:00:00,4.9,11.0,1.2,29.4,43.0,634.8799199298332,92.75990239813339,9.93264593140447,10.165182217837549,4.479395886889051,,
2019-01-03 16:00:00,4.1,13.0,1.4,21.7,42.0,776.8518247831694,94.14339337647563,10.00766610426489,10.272465980692528,4.562707652128612,,
2019-01-03 17:00:00,2.4,21.0,0.5,19.4,93.0,770.1478892852666,93.6607985539564,9.748319995702802,9.941560514522184,4.239367746420497,,
2019-01-03 18:00:00,0.0,32.0,0.3,21.0,86.0,775.6113428865123,87.72355400265286,9.801810178057751,9.92325775309946,4.355918836153148,,
2019-01-03 19:00:00,-0.1,30.0,0.8,20.5,86.0,781.7562127542901,85.45867262935114,9.84800635382665,9.958081035702234,4.342196819508362,,
2019-01-03 20:00:00,-0.5,30.0,1.1,20.0,86.0,791.9051588397017,83.32835407836677,9.88426176242888,9.978768398528246,4.343736909802092,,
2019-01-03 21:00:00,-2.1,37.0,0.0,19.4,86.0,818.3405125836368,84.22267350346567,9.847050665561538,9.930591068036325,4.410636546714195,,
2019-01-03 22:00:00,-2.2,39.0,0.5,19.0,87.0,827.3934955965714,82.22065008878212,9.874248263002748,9.935850224387327,4.4100400429032565,,
2019-01-03 23:00:00,-3.5,46.0,0.7,18.5,87.0,851.0373834157242,78.48344522441651,9.908593613109819,9.924514191675662,4.455377580817174,,
2019-01-04 00:00:00,-4.0,47.0,0.0,18.2,87.0,859.5096275296381,80.22768745977694,9.88090389422924,9.906324668695673,4.476128448040525,,
2019-01-04 01:00:00,-4.7,50.0,0.0,17.8,87.0,873.3925470446954,78.68097992356624,9.897027660992705,9.90285115088903,4.49908229557297,,
2019-01-04 02:00:00,-4.7,49.0,0.0,17.5,88.0,875.8983582609652,78.75289228292839,9.899554553901277,9.90649015949642,4.488243474689997,,
2019-01-04 03:00:00,-4.6,51.0,0.0,17.1,88.0,885.5288312126372,79.45725151627937,9.893833456155093,9.899519719414462,4.502236315222007,,
2019-01-04 04:00:00,-5.5,58.0,0.2,16.8,88.0,904.2822205528616,76.77573411309754,9.914577111443405,9.881135438612198,4.5441804875915945,,
2019-01-04 05:00:00,-6.4,60.0,0.0,16.6,89.0,912.5993053106863,75.25898625580719,9.922207254285578,9.870611325672838,4.5558680978754085,,
2019-01-04 06:00:00,-5.9,61.0,0.0,16.3,89.0,917.6093825714182,76.98933259778136,9.906804720467735,9.863425316203772,4.561810603872104,,
2019-01-04 07:00:00,-6.8,68.0,0.5,16.1,89.0,934.6099560428148,72.99330760832731,9.945880801404124,9.853362250124562,4.598443167954308,,
2019-01-04 08:00:00,-7.4,69.0,0.0,16.0,91.0,937.3829384856438,73.44310082938004,9.923422563320788,9.828179660856302,4.599013990627371,,
2019-01-04 09:00:00,-4.8,56.0,0.4,16.0,100.0,897.6767248320905,78.02757275192485,9.870658686558196,9.830252613336512,4.438720362183714,,
2019-01-04 10:00:00,-2.4,48.0,0.7,21.4,54.0,841.270235052236,81.22230804317367,10.036422175802064,10.065729292695965,4.702702816300979,,
2019-01-04 11:00:00,0.1,37.0,0.5,27.2,56.0,712.1018070192873,85.10547564252289,9.947797827569213,10.007804210380288,4.5706775622206575,,
2019-01-04 12:00:00,3.3,24.0,0.6,24.6,55.0,728.5907389370852,94.42233672128306,9.917280899684968,10.086144330959156,4.5136278579134945,,
2019-01-04 13:00:00,4.6,20.0,0.6,23.3,63.0,730.7862895243601,98.42104761105429,9.860544591346859,10.062323451312036,4.433066417429844,,
2019-01-04 14:00:00,5.7,11.0,2.3,28.6,57.0,628.3537870666753,90.90378605439398,9.968873837821056,10.124057693923522,4.357713385535939,,
2019-01-04 15:00:00,5.9,24.0,2.2,27.0,58.0,673.7117543388241,93.91968878446991,9.91686946448976,10.06048048304,4.4350419311364115,,
2019-01-04 16:00:00,4.9,32.0,2.7,21.4,49.0,798.6226242774424,92.99475477356955,10.024356503781743,10.16778148955189,4.594147569085002,,
2019-01-04 17:00:00,4.5,38.0,1.2,18.9,96.0,793.0377706838747,98.86818957246875,9.713161191708153,9.840643714412325,4.29675276840662,,
2019-01-04 18:00:00,4.0,45.0,1.0,20.3,92.0,785.6881167502497,98.17413259679569,9.707052595454105,9.80760880745864,4.36080905990989,,
2019-01-04 19:00:00,3.9,48.0,0.8,20.0,91.0,797.010843593944,99.18791571670096,9.695947242113347,9.795689923319754,4.391302406673042,,
2019-01-04 20:00:00,3.2,54.0,0.7,19.6,90.0,816.6118256608939,98.34438492920154,9.70023369281136,9.778293289092817,4.440189591776164,,
2019-01-04 21:00:00,1.0,64.0,0.2,19.1,90.0,847.8198028904294,95.17172311424714,9.708808635353948,9.738088355806557,4.516354531762685,,
2019-01-04 22:00:00,-0.1,72.0,0.0,18.8,90.0,868.7483386821298,93.66945369261701,9.707350415604534,9.703626391736513,4.570631081132285,,
2019-01-04 23:00:00,-1.2,74.0,0.1,18.3,90.0,884.2862277264481,90.50508236959638,9.746307907605011,9.7147148194081,4.589171515189388,,
2019-01-05 00:00:00,-0.8,78.0,0.6,18.0,91.0,892.8207376056432,90.07969321956094,9.750340846472813,9.70189301930832,4.596543717689082,,
2019-01-05 01:00:00,-0.8,77.0,0.0,17.8,91.0,894.843656262459,92.63656420309167,9.719520431424518,9.691123009907395,4.601830476510965,,
2019-01-05 02:00:00,-1.2,82.0,0.0,17.5,91.0,908.9005360144131,92.08218313435226,9.718800964897031,9.67183702796114,4.633622148766472,,
2019-01-05 03:00:00,-1.0,85.0,0.0,17.4,93.0,911.8692111363756,92.94479718292448,9.695528432068535,9.642387786271456,4.634212157945181,,
2019-01-05 04:00:00,-0.9,87.0,0.3,17.2,93.0,917.994052350392,92.27818476341835,9.707660337843512,9.64248292917842,4.64206582583007,,
2019-01-05 05:00:00,-1.0,86.0,0.1,17.1,94.0,917.3404485143246,92.78371077081376,9.699847867289456,9.638360356168338,4.632995798052272,,
2019-01-05 06:00:00,-1.3,91.0,0.2,17.0,92.0,930.0853264620528,92.03987893035512,9.710791079232033,9.63062176003101,4.677173213491472,,
2019-01-05 07:00:00,1.1,81.0,1.3,16.7,91.0,913.4773661218769,93.78585014743385,9.746916792947848,9.704348000585373,4.606072789520094,,
2019-01-05 08:00:00,1.0,78.0,1.1,16.4,93.0,912.0940445524118,94.2066397983291,9.742189030167923,9.707890478342094,4.5797037675510275,,
2019-01-05 09:00:00,1.0,80.0,1.0,16.4,100.0,906.1700075484739,94.63498714699497,9.698149672589786,9.651837328845462,4.53642019769443,,
2019-01-05 10:00:00,3.3,60.0,1.4,20.1,65.0,848.1458908508214,96.76544463678847,9.870470799078918,9.913907466583415,4.6597611053132795,,
2019-01-05 11:00:00,4.5,40.0,1.8,25.3,58.0,732.0800669967846,94.12585000472458,9.937205760555766,10.001611250095486,4.551887124944075,,
2019-01-05 12:00:00,5.1,36.0,1.9,29.2,64.0,648.092555820991,92.7746756048232,9.893446725471323,9.935630138795325,4.4458096833070195,,
2019-01-05 13:00:00,4.8,28.0,1.8,32.9,59.0,578.764930630471,89.67977441917418,9.932628969963226,9.964295502978443,4.414185250763203,,
2019-01-05 14:00:00,5.4,22.0,1.9,30.2,50.0,626.5466902762387,92.26293434627125,9.998730614297173,10.082344779672626,4.471533833306786,,
2019-01-05 15:00:00,5.1,18.0,2.4,27.1,53.0,672.1820100143736,90.63347511457276,10.056327434728699,10.145236153692178,4.445273373098237,,
2019-01-05 16:00:00,4.9,17.0,2.0,19.7,49.0,806.1797978349202,95.93409802076553,10.097911308831693,10.257525912325537,4.53996474645233,,
2019-01-05 17:00:00,3.6,17.0,1.4,20.1,90.0,751.6024955844169,93.40158663574526,9.906874590214818,10.00237769332526,4.224032617566054,,
2019-01-05 18:00:00,1.5,24.0,1.1,20.5,89.0,763.5106973760394,88.9410488342659,9.935593572404452,9.97885384012929,4.280857012647439,,
2019-01-05 19:00:00,1.1,23.0,2.2,20.1,88.0,771.6940378211575,83.338654729764,10.029731132620014,10.035401182049887,4.2721126109662855,,
2019-01-05 20:00:00,-1.1,32.0,0.9,19.4,88.0,804.924933707509,83.54753934799999,9.992540828636612,9.977746301982089,4.356405596795284,,
2019-01-05 21:00:00,-2.1,38.0,0.7,18.9,88.0,826.0474583898674,82.27802311983707,9.995762413740165,9.955815449163453,4.400933648976702,,
2019-01-05 22:00:00,-2.9,37.0,0.3,18.5,88.0,834.3457422668846,81.77189536803894,10.003727775925544,9.96301523678026,4.408362647549343,,
2019-01-05 23:00:00,-4.0,45.0,0.8,18.0,89.0,857.5099864868666,77.4217835489294,10.042366902184924,9.947410204605063,4.445846500264607,,
2019-01-06 00:00:00,-4.5,48.0,0.4,17.7,89.0,868.9476567624598,78.0803111028936,10.026607357839001,9.927643434143535,4.473082390261751,,
2019-01-06 01:00:00,-4.7,49.0,0.0,17.5,90.0,873.3585116422174,79.36117179636807,10.00301211696275,9.908372080779657,4.479232915369774,,
2019-01-06 02:00:00,-5.2,53.0,0.1,17.2,90.0,886.2788949986502,78.00912456999902,10.015164815621667,9.898989674110743,4.504479932171559,,
2019-01-06 03:00:00,-4.6,52.0,0.1,17.1,91.0,883.2017743653552,79.72103218772172,9.997768588429022,9.893311942316362,4.489378627331827,,
2019-01-06 04:00:00,-4.1,48.0,0.3,16.9,90.0,880.3153936624351,80.15073233897083,10.01638785715519,9.925140406904962,4.472066595806052,,
2019-01-06 05:00:00,-5.0,54.0,0.0,16.6,91.0,896.3161466124461,79.45445406474326,10.004463459718593,9.890371455669888,4.5080145851617,,
2019-01-06 06:00:00,-5.7,60.0,0.2,16.5,92.0,908.118834454165,77.13281625504386,10.016611872370705,9.866784159417358,4.533964920839367,,
2019-01-06 07:00:00,-5.7,58.0,0.0,16.3,93.0,907.3891167207674,77.90079580846708,10.00955894792252,9.86836001895519,4.5198033648643685,,
2019-01-06 08:00:00,-5.1,57.0,0.1,16.3,94.0,902.5591802186447,79.13689151970911,9.997953914527951,9.86461893757907,4.502379814355685,,
2019-01-06 09:00:00,-4.3,59.0,0.1,16.3,100.0,895.135333041535,81.50845786856539,9.939655281465065,9.80868440763035,4.462110145749455,,
2019-01-06 10:00:00,-3.3,50.0,0.3,17.7,66.0,896.9667188159196,82.90075684717614,10.108946136817442,10.040646887667986,4.665468476590084,,
2019-01-06 11:00:00,-0.2,34.0,0.4,24.8,59.0,746.9501287564676,86.34197021944763,10.073943343443696,10.051057956940786,4.560036325798343,,
2019-01-06 12:00:00,1.4,30.0,0.4,29.4,53.0,662.4698193581842,88.24046199577919,10.04602032777433,10.033756359475735,4.541135697401789,,
2019-01-06 13:00:00,4.0,16.0,0.6,32.0,63.0,574.4377567248958,92.08406379638302,9.966935270761804,9.996375062892875,4.348845168663401,,
2019-01-06 14:00:00,5.3,14.0,1.1,31.6,62.0,575.2527004387648,93.87820858811293,9.973157857146656,10.020063574223524,4.336196814981176,,
2019-01-06 15:00:00,6.2,11.0,0.9,27.7,58.0,641.1281231501601,99.40525753022324,9.982617022844142,10.093468172694319,4.383184855156266,,
2019-01-06 16:00:00,5.9,10.0,1.5,21.9,45.0,758.8563835391458,99.544843935922,10.12519930228821,10.272727651022807,4.521988450752324,,
2019-01-06 17:00:00,4.0,16.0,0.8,18.2,100.0,769.3391841762932,98.15607112481646,9.879286194995593,9.95520695312425,4.165204910335878,,
2019-01-06 18:00:00,2.7,18.0,1.8,20.4,90.0,750.9427112266371,89.36208816155401,10.015614355377277,10.023395422058883,4.2286686554025765,,
2019-01-06 19:00:00,1.7,24.0,2.2,20.0,89.0,771.5823433495418,85.5453564788106,10.060736023623983,10.025362937060677,4.271386111578263,,
2019-01-06 20:00:00,1.1,28.0,1.7,19.6,90.0,785.3318359507466,86.44837080843364,10.03414935178097,9.993216408726918,4.298878283591994,,
2019-01-06 21:00:00,-0.8,40.0,0.8,19.3,89.0,816.230880857725,85.91429840532764,10.005074984925743,9.92917455759752,4.397017265388001,,
2019-01-06 22:00:00,-2.3,46.0,0.2,18.7,89.0,840.8373048355024,84.91786811039066,9.999497091662352,9.901401438681354,4.45052440319709,,
2019-01-06 23:00:00,-2.1,48.0,0.8,18.3,89.0,850.1215611018563,83.39829420295553,10.028238976824952,9.912450445358187,4.45511459666759,,
2019-01-07 00:00:00,-3.3,54.0,0.2,17.9,89.0,870.1837032860235,83.16539747061391,10.01222010138403,9.878763324507005,4.505662928138564,,
2019-01-07 01:00:00,-4.0,56.0,0.0,17.6,90.0,879.5611705420395,82.28942147708531,10.014008241070671,9.86722635099061,4.517308984369685,,
2019-01-07 02:00:00,-4.8,60.0,0.0,17.3,90.0,893.5202039544268,80.48026039484681,10.029372461728268,9.858054400636055,4.54535436009933,,
2019-01-07 03:00:00,-5.4,72.0,0.1,17.0,90.0,918.6485086428946,79.52537462305348,10.017159180067026,9.805189864367826,4.614912202913091,,
2019-01-07 04:00:00,-4.9,71.0,0.8,16.7,89.0,921.9630830513211,78.1732928988453,10.057288440684609,9.837504230544447,4.607407929253135,,
2019-01-07 05:00:00,-3.4,63.0,1.4,16.4,90.0,908.8966524219405,79.50827576364031,10.074114195865983,9.882322568517985,4.542690898966608,,
2019-01-07 06:00:00,-2.5,56.0,2.2,16.2,90.0,898.907342425855,78.30667556105296,10.123281009717703,9.939498575666516,4.49023388649922,,
2019-01-07 07:00:00,-2.2,53.0,1.9,15.9,91.0,897.4090774244909,80.34076429757654,10.104395590167929,9.941312093288694,4.47160636522381,,
2019-01-07 08:00:00,-2.5,56.0,1.6,15.8,92.0,903.3787592824183,81.02598802427296,10.082870582490637,9.913957542559935,4.486838270570537,,
2019-01-07 09:00:00,-1.7,60.0,1.7,15.7,100.0,898.1333075170677,83.1563281353515,10.01492869479919,9.839316219278638,4.440900439297671,,
2019-01-07 10:00:00,1.4,54.0,2.6,18.3,67.0,874.8385684069817,87.30401291208689,10.140907511057113,10.032006476757896,4.623208029169312,,
2019-01-07 11:00:00,2.6,43.0,2.0,24.2,63.0,756.0376812705854,89.1621210310588,10.096345399653707,10.010803673962242,4.549893542902698,,
2019-01-07 12:00:00,3.8,34.0,2.0,28.1,61.0,672.7186910536755,89.75508097788777,10.082602133658312,10.010712491544512,4.47916121025836,,
2019-01-07 13:00:00,4.9,36.0,2.3,30.9,55.0,630.4164292059205,90.46809945499177,10.07727910753369,9.997798060712787,4.5057526925448075,,
2019-01-07 14:00:00,4.6,36.0,2.8,29.7,64.0,641.0595599034432,87.95846672648801,10.083468702752548,9.978522404065226,4.437796305648357,,
2019-01-07 15:00:00,5.1,35.0,2.3,26.3,58.0,705.0610427923996,93.51562340205633,10.086991706805108,10.041455501372162,4.513807983897308,,
2019-01-07 16:00:00,4.9,38.0,2.1,20.6,58.0,810.1121199287372,97.26097656758007,10.100180051239425,10.092474670391844,4.581439309083138,,
2019-01-07 17:00:00,4.1,41.0,1.8,19.1,96.0,795.3651449300107,96.33850863250154,9.925205556902663,9.866358849031839,4.3149828317531895,,
2019-01-07 18:00:00,2.8,47.0,1.1,20.1,91.0,797.583698182777,95.56898716617323,9.92314391700137,9.843036381106932,4.39579978374978,,
2019-01-07 19:00:00,2.6,47.0,1.5,19.7,92.0,804.0174717193505,93.52182885450597,9.954113284399154,9.857391595399848,4.38616345375283,,
2019-01-07 20:00:00,2.5,50.0,1.2,19.3,92.0,815.8230911224985,94.98608822951296,9.932460927540248,9.837535754202511,4.410993989975635,,
2019-01-07 21:00:00,1.7,53.0,2.0,19.0,93.0,827.0294881446724,89.71064435758393,9.996675102497964,9.853478801396296,4.413612325671535,,
2019-01-07 22:00:00,0.6,59.0,0.8,18.7,93.0,844.9925977746936,92.22952449662031,9.939392396738878,9.798248109741019,4.471866621431852,,
2019-01-07 23:00:00,0.7,60.0,1.1,18.4,93.0,851.3875417766983,91.53321172455361,9.95544456126095,9.80517593135148,4.4750633203257575,,
2019-01-08 00:00:00,1.1,62.0,1.9,18.2,94.0,855.2038096253864,82.25,10.425,10.8,3.575,,
2019-01-08 01:00:00,0.8,64.0,1.0,18.0,94.0,862.7135175806757,82.25,10.425,10.8,3.575,,
2019-01-08 02:00:00,0.5,64.0,1.2,17.8,93.0,868.5277226836597,82.25,10.425,10.8,3.575,,
2019-01-08 03:00:00,0.9,69.0,1.5,17.6,94.0,876.7921297748665,82.25,10.425,10.8,3.575,,
2019-01-08 04:00:00,-0.4,74.0,0.6,17.4,94.0,892.2121438258569,82.25,10.425,10.8,3.575,,
2019-01-08 05:00:00,-1.0,78.0,0.7,17.1,93.0,906.7486671769816,82.25,10.425,10.8,3.575,,
2019-01-08 06:00:00,0.8,66.0,1.6,16.8,94.0,886.7127341682881,82.25,10.425,10.8,3.575,,
2019-01-08 07:00:00,-0.8,72.0,1.0,16.6,94.0,904.6541113560725,82.25,10.425,10.8,3.575,,
2019-01-08 08:00:00,-0.6,67.0,1.5,16.5,95.0,897.031005140692,82.25,10.425,10.8,3.575,,
2019-01-08 09:00:00,0.1,62.0,1.2,17.7,68.0,900.448061866428,82.25,10.425,10.8,3.575,,
2019-01-08 10:00:00,1.6,42.0,2.1,19.8,67.0,830.0613400338536,82.25,10.425,10.8,3.575,,
2019-01-08 11:00:00,2.5,38.0,2.8,25.9,61.0,721.7123094003814,82.25,10.425,10.8,3.575,,
2019-01-08 12:00:00,3.4,36.0,2.4,22.1,72.0,765.0,82.25,10.425,10.8,3.575,,
2019-01-08 13:00:00,4.1,33.0,2.6,34.3,87.0,601.0,82.25,10.425,10.8,3.575,,
2019-01-08 14:00:00,4.2,28.0,2.5,40.6,61.0,985.0,82.25,10.425,10.8,3.575,,
2019-01-08 15:00:00,4.4,24.0,2.8,35.7,54.0,868.0,82.25,10.425,10.8,3.575,,
2019-01-08 16:00:00,3.5,29.0,2.6,27.8,58.0,813.0,82.25,10.425,10.8,3.575,,
2019-01-08 17:00:00,2.6,27.0,2.1,27.4,80.0,654.6354679153075,82.25,10.425,10.8,3.575,,
